"filename", "language", "Markdown", "YAML", "Properties", "Swift", "Shell Script", "C++", "JavaScript", "Dart", "Java", "Objective-C", "Gradle", "XML", "JSON", "Rust", "Ruby", "C", "comment", "blank", "total"
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\example\windows\runner\utils.cpp", "C++", 0, 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10, -66
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\example\windows\runner\utils.h", "C++", 0, 0, 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -6, -20
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\example\windows\runner\win32_window.cpp", "C++", 0, 0, 0, 0, 0, -210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -55, -289
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\example\windows\runner\win32_window.h", "C++", 0, 0, 0, 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -24, -103
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\ffigen.yaml", "YAML", 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -9
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\ios\Classes\subtitles_parserr.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -1, -4
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\ios\subtitles_parserr.podspec", "Ruby", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, -9, -3, -29
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\lib\src\duration_sanitizer.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -16
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\lib\src\parser.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -18
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\lib\src\rust_bridge\api.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, -4, -8, -28
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\lib\src\rust_bridge\bridge_generated.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -225, 0, 0, 0, 0, 0, 0, 0, 0, -19, -54, -298
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\lib\src\rust_bridge\duration_converter.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\lib\src\rust_bridge\parsed_subtitle.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13, -69
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\lib\subtitles_parser.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\pubspec.yaml", "YAML", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -8, -78
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\rust\src\api.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -58, 0, 0, 0, -13, -71
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\rust\src\api\data.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, 0, 0, 0, -7, -45
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\rust\src\api\logger.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, 0, 0, 0, -4, -31
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\rust\src\api\regex.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, -2, -13
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\rust\src\bridge_generated.io.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, 0, 0, -7, -14, -68
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\rust\src\bridge_generated.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87, 0, 0, -11, -18, -116
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\rust\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, -2
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\test\subtitles.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -311, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -316
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\test\subtitles_parser_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -63, 0, 0, 0, 0, 0, 0, 0, 0, -8, -8, -79
"c:\Users\acer\workspace1\langtube\packages\subtitles_parser\test\test_rust_bridge\api.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -11
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\CHANGELOG.md", "Markdown", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\README.md", "Markdown", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -40
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\analysis_options.yaml", "YAML", 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -5
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\android\app\src\main\java\io\flutter\plugins\GeneratedPluginRegistrant.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, -3, -4, -24
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\android\local.properties", "Properties", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\ios\Flutter\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -14
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\ios\Runner\GeneratedPluginRegistrant.h", "C++", 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -7, -20
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\ios\Runner\GeneratedPluginRegistrant.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, -4, -6, -15
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\lib\src\models\subtitle.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -52, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13, -66
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\lib\src\subtitle_player.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -24
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\lib\src\utils\duration_search.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -42, 0, 0, 0, 0, 0, 0, 0, 0, -16, -7, -65
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\lib\subtitles_player.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -12
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -4, -11
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\macos\Flutter\ephemeral\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -13
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\pubspec.yaml", "YAML", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -8, -56
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\test\subtitles_player_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -63, 0, 0, 0, 0, 0, 0, 0, 0, -13, -13, -89
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -12
"c:\Users\acer\workspace1\langtube\packages\subtitles_player\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\acer\workspace1\langtube\packages\tapster\CHANGELOG.md", "Markdown", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\tapster\README.md", "Markdown", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -40
"c:\Users\acer\workspace1\langtube\packages\tapster\analysis_options.yaml", "YAML", 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -5
"c:\Users\acer\workspace1\langtube\packages\tapster\lib\src\tap_priority.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
"c:\Users\acer\workspace1\langtube\packages\tapster\lib\src\tap_type.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\acer\workspace1\langtube\packages\tapster\lib\src\taps_resolver.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -71
"c:\Users\acer\workspace1\langtube\packages\tapster\lib\src\tapster.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -43, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -51
"c:\Users\acer\workspace1\langtube\packages\tapster\lib\tapster.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5
"c:\Users\acer\workspace1\langtube\packages\tapster\pubspec.yaml", "YAML", 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -8, -57
"c:\Users\acer\workspace1\langtube\packages\tapster\test\taps_resolver.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -37
"c:\Users\acer\workspace1\langtube\packages\throttler\CHANGELOG.md", "Markdown", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\throttler\README.md", "Markdown", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -40
"c:\Users\acer\workspace1\langtube\packages\throttler\analysis_options.yaml", "YAML", 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -5
"c:\Users\acer\workspace1\langtube\packages\throttler\android\app\src\main\java\io\flutter\plugins\GeneratedPluginRegistrant.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, -3, -4, -24
"c:\Users\acer\workspace1\langtube\packages\throttler\android\local.properties", "Properties", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\acer\workspace1\langtube\packages\throttler\ios\Flutter\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -14
"c:\Users\acer\workspace1\langtube\packages\throttler\ios\Runner\GeneratedPluginRegistrant.h", "C++", 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -7, -20
"c:\Users\acer\workspace1\langtube\packages\throttler\ios\Runner\GeneratedPluginRegistrant.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, -4, -6, -15
"c:\Users\acer\workspace1\langtube\packages\throttler\lib\throttler.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, -19, -14, -89
"c:\Users\acer\workspace1\langtube\packages\throttler\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -12
"c:\Users\acer\workspace1\langtube\packages\throttler\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\acer\workspace1\langtube\packages\throttler\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -4, -11
"c:\Users\acer\workspace1\langtube\packages\throttler\macos\Flutter\ephemeral\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -13
"c:\Users\acer\workspace1\langtube\packages\throttler\pubspec.yaml", "YAML", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -8, -55
"c:\Users\acer\workspace1\langtube\packages\throttler\test\throttler_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -79, 0, 0, 0, 0, 0, 0, 0, 0, -10, -17, -106
"c:\Users\acer\workspace1\langtube\packages\throttler\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -12
"c:\Users\acer\workspace1\langtube\packages\throttler\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\acer\workspace1\langtube\packages\unique_key_mutex\CHANGELOG.md", "Markdown", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\unique_key_mutex\README.md", "Markdown", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -40
"c:\Users\acer\workspace1\langtube\packages\unique_key_mutex\analysis_options.yaml", "YAML", 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -5
"c:\Users\acer\workspace1\langtube\packages\unique_key_mutex\lib\unique_key_mutex.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, -11, -10, -42
"c:\Users\acer\workspace1\langtube\packages\unique_key_mutex\pubspec.yaml", "YAML", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -8, -56
"c:\Users\acer\workspace1\langtube\packages\unique_key_mutex\test\unique_key_mutex_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -24
"c:\Users\acer\workspace1\langtube\packages\user_agent\CHANGELOG.md", "Markdown", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\user_agent\README.md", "Markdown", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -40
"c:\Users\acer\workspace1\langtube\packages\user_agent\analysis_options.yaml", "YAML", 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -5
"c:\Users\acer\workspace1\langtube\packages\user_agent\lib\src\popular_user_agents.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -31
"c:\Users\acer\workspace1\langtube\packages\user_agent\lib\src\user_agent.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -32
"c:\Users\acer\workspace1\langtube\packages\user_agent\lib\user_agent.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\user_agent\pubspec.yaml", "YAML", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -8, -56
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\CHANGELOG.md", "Markdown", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\README.md", "Markdown", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -40
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\analysis_options.yaml", "YAML", 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -5
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\android\app\src\main\java\io\flutter\plugins\GeneratedPluginRegistrant.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, -3, -4, -24
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\android\local.properties", "Properties", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\ios\Flutter\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -14
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\ios\Runner\GeneratedPluginRegistrant.h", "C++", 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -7, -20
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\ios\Runner\GeneratedPluginRegistrant.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, -4, -6, -15
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\lib\src\transformer.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, -18, -26, -124
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\lib\value_notifier_transformer.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -12
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -4, -11
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\macos\Flutter\ephemeral\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -13
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\pubspec.yaml", "YAML", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -8, -55
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\test\value_notifier_transformer_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, -14, -13, -54
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -12
"c:\Users\acer\workspace1\langtube\packages\value_notifier_transformer\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\CHANGELOG.md", "Markdown", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\README.md", "Markdown", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -40
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\analysis_options.yaml", "YAML", 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -5
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\lib\src\clicked_word.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -69, 0, 0, 0, 0, 0, 0, 0, 0, -1, -10, -80
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\lib\src\controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -97
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\lib\src\extensions.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7, -47
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\lib\src\webview.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -156, 0, 0, 0, 0, 0, 0, 0, 0, -3, -11, -170
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\lib\word_listenable_webview.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\pubspec.yaml", "YAML", 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -8, -57
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\test\word_listenable_webview_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\web_assets\highlights.js", "JavaScript", 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -6
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\web_assets\word_click_listener.js", "JavaScript", 0, 0, 0, 0, 0, 0, -94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -113
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\web_assets\word_clickifier.js", "JavaScript", 0, 0, 0, 0, 0, 0, -100, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -19, -124
"c:\Users\acer\workspace1\langtube\packages\word_listenable_webview\web_assets\x.js", "JavaScript", 0, 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -13, -80
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\CHANGELOG.md", "Markdown", -168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -213
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\README.md", "Markdown", -156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -196
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\README.md", "Markdown", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -36
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\app\build.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, 0, 0, 0, 0, 0, 0, -12, -61
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\app\src\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, -3, -1, -8
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\app\src\main\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, 0, 0, 0, 0, 0, 0, -29
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\app\src\main\java\io\flutter\plugins\GeneratedPluginRegistrant.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -16, 0, 0, 0, 0, 0, 0, 0, -5, -4, -25
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\app\src\main\res\drawable\launch_background.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, -7, -2, -13
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\app\src\main\res\values-v28\styles.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, -2, 0, -11
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\app\src\main\res\values\styles.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, -9, -1, -19
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\app\src\profile\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, -3, -1, -8
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\build.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, 0, 0, 0, 0, 0, 0, -5, -32
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\gradle.properties", "Properties", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
